Scene Release,File Name,Game Title,Product Number,Redump Serial 1,Redump Serial 2,Redump Serial 3,Version,Release Date,Playable Regions,Maker ID,Hardware ID,H/W Vendor ID,Media ID,Media Information,Area Symbols,Peripherals,Boot Filename
Redump,Marie & Elie no Atelier - Salburg no Renkinjutsushi 1 & 2 (Japan) (Game Disc),ATELIER MARIE AND ELIE,T44701M,,,,V1.006,20011017,Japan/Asia,SEGA LC-T-447,SEGA SEGAKATANA,SEGA ENTERPRISES,3459,GD-ROM1/2,J,0019A10,1ST_READ.BIN
Redump,Marie & Elie no Atelier - Salburg no Renkinjutsushi 1 & 2 (Japan) (Omake Disc) (Rev A),ATELIER MARIE AND ELIE OMAKE,T44701M,,,,V2.000,20011120,Japan/Asia,SEGA LC-T-447,SEGA SEGAKATANA,SEGA ENTERPRISES,BA4D,GD-ROM2/2,J,0799810,1ST_READ.BIN
Redump,Marie & Elie no Atelier - Salburg no Renkinjutsushi 1 & 2 (Japan) (Omake Disc),ATELIER MARIE AND ELIE OMAKE,T44701M,,,,V1.005,20011016,Japan/Asia,SEGA LC-T-447,SEGA SEGAKATANA,SEGA ENTERPRISES,043A,GD-ROM2/2,J,0019810,1ST_READ.BIN
Redump,Marionette Company (Japan),MARIONETTE COMPANY,T5202M,,,,V1.001,19990818,Japan/Asia,SEGA LC-T-52,SEGA SEGAKATANA,SEGA ENTERPRISES,A6B0,GD-ROM1/1,J,2199801,0WINCEOS.BIN
Redump,Marionette Company 2 Chu! (Japan),MARIONETTE COMPANY 2,T5203M,,,,V1.001,20000322,Japan/Asia,SEGA LC-T-52,SEGA SEGAKATANA,SEGA ENTERPRISES,A5C5,GD-ROM1/1,J,0199811,0WINCEOS.BIN
Redump,Marionette Handler (Japan),MARIONETTE HANDLER,T2201M,,,,V1.002,19990626,Japan/Asia,SEGA LC-T-22,SEGA SEGAKATANA,SEGA ENTERPRISES,EBDB,GD-ROM1/1,J,0619810,1ST_READ.BIN
Redump,Marionette Handler 2 (Japan),MARIONETTE HANDLER2,T2204M,,,,V1.004,20000923,Japan/Asia,SEGA LC-T-22,SEGA SEGAKATANA,SEGA ENTERPRISES,85BC,GD-ROM1/1,J,0799C10,1ST_READ.BIN
Redump,"Mars Matrix (Japan) (En,Ja)",MARS MATRIX,T1238M,,,,V1.000,20000901,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,FFC4,GD-ROM1/1,J,27BBA10,00MMXDC.BIN
Redump,Mars Matrix (USA),MARS MATRIX,T1221N,,,,V1.000,20001024,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,DA80,GD-ROM1/1,U,07BBA10,00MMXDC.BIN
Redump,Marvel vs. Capcom - Clash of Super Heroes (Europe),MARVEL VS.CAPCOM,T7002D 50,,,,V1.000,19990819,Europe,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,95B1,GD-ROM1/1,E,01BBA10,0.BIN
Redump,Marvel vs. Capcom - Clash of Super Heroes (Japan) (Tentou Taikenban),MARVEL VS.CAPCOM,6107121,,,,V1.000,19990209,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,5551,GD-ROM1/1,J,0019A10,0.BIN
Redump,Marvel vs. Capcom - Clash of Super Heroes (Japan),MARVEL VS.CAPCOM,T1202M,,,,V1.003,19990217,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1D40,GD-ROM1/1,J,0019A10,0.BIN
Redump,Marvel vs. Capcom - Clash of Super Heroes (USA),MARVEL VS.CAPCOM,T1202N,,,,V1.000,19990729,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,55D9,GD-ROM1/1,U,01BBA10,0.BIN
Redump,Marvel vs. Capcom 2 (USA),MARVEL VS CAPCOM 2,T1212N,,,,V1.001,20000529,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,009B,GD-ROM1/1,U,27BBA10,1ST_READ.BIN
Redump,Marvel vs. Capcom 2 - New Age of Heroes (Europe),MARVEL VS CAPCOM 2,T7010D  50,,,,V1.000,20000413,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,76B5,GD-ROM1/1,E,07BBA10,1ST_READ.BIN
Redump,Marvel vs. Capcom 2 - New Age of Heroes (Japan) (Tentou Taikenban),MARVEL VS. CAPCOM 2 TENTOU,6107807,,,,V1.001,20000209,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,8EA1,GD-ROM1/1,J,07BB010,1ST_READ.BIN
Redump,Marvel vs. Capcom 2 - New Age of Heroes (Japan),MARVEL VS. CAPCOM 2,T1215M,,,,V2.000,20000303,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,8ED9,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,Mat Hoffman's Pro BMX (USA),MAT HOFFMANS PRO BMX,T13005N,,,,V1.000,20010813,USA/Canada,SEGA LC-T-130,SEGA SEGAKATANA,SEGA ENTERPRISES,3B57,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,Max Steel - Covert Missions (USA),MAX STEEL COV,T41402N,,,,V1.060,20001031,USA/Canada,SEGA LC-T-414,SEGA SEGAKATANA,SEGA ENTERPRISES,7E6D,GD-ROM1/1,U,0799800,1ST_READ.BIN
Redump,Maximum Pool (USA),SIERRA SPORTS MAXIMUM POOL,T11010N,,,,V1.004,20001019,USA/Canada,SEGA LC-T-110,SEGA SEGAKATANA,SEGA ENTERPRISES,076A,GD-ROM1/1,U,2199811,0WINCEOS.BIN
Redump,Mei Puru (Japan),MAPLE,T46510M,,,,V1.003,20020820,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,C3C4,GD-ROM1/1,J,0199810,1ST_READ.BIN
Redump,Memories Off 2nd (Japan),MEMORIES OFF 2ND,T19707M,,,,V2.000,20010823,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,1358,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,Memories Off 2nd - Making Disc (Japan),MEMORIES OFF 2ND -MAKING DISC-,T19708M,,,,V1.002,20010802,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,56FB,GD-ROM2/2,J,0619010,1ST_READ.BIN
Redump,Memories Off 2nd - Promotion Disc (Japan),MEMORIES OFF 2ND -PROMOTION DISC-,T19705M,,,,V1.001,20010606,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,4D18,GD-ROM2/2,J,0799010,1ST_READ.BIN
Redump,Memories Off Complete (Japan),MEMORIES OFF COMPLETE,T19702M,,,,V1.000,20000510,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,7484,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Mercurius Pretty - End of the Century (Japan),MERCURIUS PRETTY END OF THE CENTURY,T20103M,,,,V1.003,20001001,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,60EA,GD-ROM1/1,J,0199810,1ST_READ.BIN
Redump,Metal Wolf (Japan),METALWOLF,T46507M,,,,V1.003,20020510,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,E90C,GD-ROM1/1,J,0199A10,1ST_READ.BIN
Redump,Microsoft WebTV Setsuzoku Kit (Japan) (128bit SSL Taiouban),WEBTV CONNECTION KIT FOR DREAMCAST 128BIT SSL,610-7390,,,,V1.011,19991106,Japan/Asia,SEGA LC-T-393,SEGA SEGAKATANA,SEGA ENTERPRISES,2BAB,GD-ROM1/1,J,3FD9011,0WINCEOS.BIN
Redump,Microsoft WebTV Setsuzoku Kit (Japan),WEBTV CONNECTION KIT FOR DREAMCAST,6107117,,,,V1.004,19990408,Japan/Asia,SEGA LC-T-393,SEGA SEGAKATANA,SEGA ENTERPRISES,1E90,GD-ROM1/1,J,3FD9011,0WINCEOS.BIN
Redump,Midway's Greatest Arcade Hits - Volume 1 (Europe),MIDWAY'S GREATEST ARCADE HITS VOLUME 1,T-9710D-50,,,,V1.000,20000519,Europe,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,1C73,GD-ROM1/1,E,0799801,0WINCEOS.BIN
Redump,Midway's Greatest Arcade Hits - Volume 1 (USA),GREATEST ARCADE HITS 1,T-9713N,,,,V1.001,20000601,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,FC2B,GD-ROM1/1,U,0799801,0WINCEOS.BIN
Redump,Midway's Greatest Arcade Hits - Volume 2 (USA),GREATEST ARCADE HITS 2,T-9714N,,,,V1.001,20011016,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,D596,GD-ROM1/1,U,0799801,0WINCEOS.BIN
Redump,Milky Season (Japan),MILKY SEASON,T19713M,,,,V1.001,20020115,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,BF99,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,"Millennium Soldier - Expendable (Europe) (En,Fr,De,Es,It)",MILLENNIUM SOLDIER,T15101D-50,,,,V1.000,19990715,Europe,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,AC97,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Redump,Miss Moonlight (Japan),MISS MOONLIGHT,T18702M,,,,V1.006,20010529,Japan/Asia,SEGA LC-T-187,SEGA SEGAKATANA,SEGA ENTERPRISES,6F23,GD-ROM1/1,J,0799811,0WINCEOS.BIN
Redump,Missing Parts - The Tantei Stories (Japan),MISSING PARTS THE TANTEI STORIES,T36702M,,,,V1.000,20011116,Japan/Asia,SEGA LC-T-367,SEGA SEGAKATANA,SEGA ENTERPRISES,A230,GD-ROM1/1,J,0019A10,0.BIN
Redump,Missing Parts 2 - The Tantei Stories (Japan),MISSING PARTS 2 THE TANTEI STORIES,T36703M,,,,V1.000,20020911,Japan/Asia,SEGA LC-T-367,SEGA SEGAKATANA,SEGA ENTERPRISES,7A79,GD-ROM1/1,J,0799A10,0.BIN
Redump,Missing Parts 3 - The Tantei Stories (Japan),MISSING PARTS 3 THE TANTEI STORIES,T36704M,,,,V1.000,20030617,Japan/Asia,SEGA LC-T-367,SEGA SEGAKATANA,SEGA ENTERPRISES,53C4,GD-ROM1/1,J,0799A10,0.BIN
Redump,Mizuiro (Japan),MIZUIRO,T20114M,,,,V1.002,20020107,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,5A03,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,"MoHo (Europe) (En,Fr,De)",MOHO,T40508D 50,,,,V1.000,20001010,Europe,SEGA LC-T-405,SEGA SEGAKATANA,SEGA ENTERPRISES,3E44,GD-ROM1/1,E,0799810,1ST_READ.BIN
Redump,Moekan (Japan),MOEKAN,T46515M,,,,V1.001,20031114,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,6A88,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Moero! Justice Gakuen (Japan) (Demo),MOERO JUSTICE GAKUEN TRIAL VER.,6107970,,,,V1.001,20001005,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,B893,GD-ROM1/1,J,07BB010,1ST_READ.BIN
Redump,Moero! Justice Gakuen (Japan),MOERO JUSTICE GAKUEN,T1221M,,,,V1.004,20001030,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,E2FE,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Redump,Monaco Grand Prix (USA),MONACO GRAND PRIX,17701N,,,,V1.215,19990825,USA/Canada,177,SEGA SEGAKATANA,SEGA ENTERPRISES,EFD7,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,Monaco Grand Prix Racing Simulation 2 (Japan),MONACO GRAND PRIX RACING SIMULATION 2,T17701M,,,,V1.006,19990207,Japan/Asia,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,DC11,GD-ROM1/1,J,0399B10,1ST_READ.BIN
Redump,Morita no Saikyou Reversi (Japan) (Tentou Taikenban),MORITA NO SAIKYO REVERSI TAIKENBAN,6107132,,,,V1.000,19990222,Japan/Asia,SEGA LC-T-391,SEGA SEGAKATANA,SEGA ENTERPRISES,3CD7,GD-ROM1/1,J,0799811,0WINCEOS.BIN
Redump,Morita no Saikyou Reversi (Japan),MORITA NO SAIKYO REVERSI,T39102M,,,,V1.003,19990219,Japan/Asia,SEGA LC-T-391,SEGA SEGAKATANA,SEGA ENTERPRISES,8655,GD-ROM1/1,J,0799811,0WINCEOS.BIN
Redump,Morita no Saikyou Shougi (Japan),MORITA NO SAIKYO SHOUGI,T39101M,,,,V1.003,19990219,Japan/Asia,SEGA LC-T-391,SEGA SEGAKATANA,SEGA ENTERPRISES,FEAF,GD-ROM1/1,J,0799811,0WINCEOS.BIN
Redump,Mortal Kombat Gold (Europe),MORTAL KOMBAT GOLD,T9701D,,,,V1.006,19990921,Europe,SEGA LC-T-97,SEGA SEGAKATANA,SEGA ENTERPRISES,933C,GD-ROM1/1,E,0199A10,1ST_READ.BIN
Redump,Mortal Kombat Gold (USA) (Rev 1),MORTAL KOMBAT GOLD,T-9701N,,,,V1.006,19990909,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,2F0A,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,Mortal Kombat Gold (USA),MORTAL KOMBAT GOLD,T-9701N,,,,V1.001,19990909,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,5FED,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Redump,Motto Pro Yakyuu Team o Tsukurou! (Japan) (Rev A),MOTTO PROYAKYU TEAM WO TUKUROU,HDR-0092,,,,V1.011,20000904,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,291E,GD-ROM1/1,J,2799810,1ST_READ.BIN
Redump,Motto Pro Yakyuu Team o Tsukurou! (Japan) (Rev B),MOTTO PROYAKYU TEAM WO TUKUROU,HDR-0092,,,,V1.012,20000911,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,197D,GD-ROM1/1,J,2799810,1ST_READ.BIN
Redump,"Mr. Driller (Europe) (En,Fr,De,Es,It)",MR.DRILLER,T7020D,,,,V1.001,20000918,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,EB40,GD-ROM1/1,E,07BBA10,1ST_READ.BIN
Redump,Mr. Driller (Japan),MR.DRILLER,T1402M,,,,V1.002,20000405,Japan/Asia,SEGA LC-T-14,SEGA SEGAKATANA,SEGA ENTERPRISES,0606,GD-ROM1/1,J,07BBA10,1ST_READ.BIN
Redump,Mr. Driller (USA),MR.DRILLER,T1402N,,,,V1.001,20000511,USA/Canada,SEGA LC-T-14,SEGA SEGAKATANA,SEGA ENTERPRISES,4E9F,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
Redump,Ms. Pac-Man Maze Madness (USA),MS. PAC-MAN MAZE MADNESS,T1404N,,,,V1.000,20001012,USA/Canada,SEGA LC-T-14,SEGA SEGAKATANA,SEGA ENTERPRISES,5580,GD-ROM1/1,U,0719A00,1ST_READ.BIN
Redump,Musapey's Choco Marker (Japan),MUSAPEY NO CHOCOMARKER,T23203M,,,,V1.002,20021102,Japan/Asia,SEGA LC-T-232,SEGA SEGAKATANA,SEGA ENTERPRISES,32CD,GD-ROM1/1,J,0799810,00TYP.BIN
Redump,My Merry May (Japan),MY MERRY MAY,T19714M,,,,V1.002,20020328,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,A647,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,My Merry Maybe (Japan) (Disc 1),MY MERRY MAYBE,T19719M,,,,V1.000,20030506,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,AD85,GD-ROM1/2,J,0799A10,1ST_READ.BIN
Redump,My Merry Maybe (Japan) (Disc 2),MY MERRY MAYBE,T19719M,,,,V1.000,20030506,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,AD85,GD-ROM2/2,J,0799A10,1ST_READ.BIN
Redump,"NBA 2K (Europe) (En,Fr,De,Es)",NBA 2K,MK-5100450,,,,V1.006,20000202,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,D56A,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Redump,NBA 2K (Japan),NBA 2K,HDR-0069,,,,V1.000,20000209,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,5804,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,NBA 2K (USA),NBA 2K,MK-51004,,,,V1.008,19991023,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,76D5,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,NBA 2K1 (Japan),NBA 2K1,HDR-0150,,,,V1.002,20010303,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,D31C,GD-ROM1/1,J,2799A10,1ST_READ.BIN
Redump,NBA 2K1 (USA),NBA2K1,MK-51063,,,,V1.008,20001021,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,B4C1,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Redump,NBA 2K2 (Europe),NBA2K2,MK-51178,,,,V1.001,20011129,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,965F,GD-ROM1/1,E,2799A10,1ST_READ.BIN
Redump,NBA 2K2 (Japan),NBA2K2,HDR-0197,,,,V1.000,20011204,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A58B,GD-ROM1/1,J,2799A10,1ST_READ.BIN
Redump,NBA 2K2 (USA),NBA2K2,MK-51178,,,,V1.000,20010930,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,867E,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Redump,"NBA Hoopz (Europe) (En,Fr,De)",NBA HOOPZ,T9713D,,,,V1.000,20010202,Europe,SEGA LC-T-97,SEGA SEGAKATANA,SEGA ENTERPRISES,B073,GD-ROM1/1,E,0799810,1ST_READ.BIN
Redump,NBA Hoopz (USA),NBA HOOPZ,T9709N,,,,V2.000,20010115,USA/Canada,SEGA LC-T-97,SEGA SEGAKATANA,SEGA ENTERPRISES,04BD,GD-ROM1/1,U,0799810,1ST_READ.BIN
Redump,NBA Showtime - NBA on NBC (Europe),NBA SHOWTIME:NBA ON NBC,T-9706D-50,,,,V1.001,19991201,Europe,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,FED3,GD-ROM1/1,E,0799800,1ST_READ.BIN
Redump,NBA Showtime - NBA on NBC (USA),NBA SHOWTIME:NBA ON NBC,T-9706N,,,,V1.003,19991117,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,5612,GD-ROM1/1,U,0799800,1ST_READ.BIN
Redump,NCAA College Football 2K2 - Road to the Rose Bowl (USA),NCAA COLLEGE FOOTBALL 2K2,MK-51176,,,,V1.003,20010820,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,C56A,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Redump,NFL 2K (Japan),NFL 2K,HDR-0058,,,,V1.002,19991217,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,22AA,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,NFL 2K (USA),NFL 2K,MK-51003,,,,V1.007,19990805,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,3691,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Redump,NFL 2K1 (Japan),NFL 2K1,HDR-0144,,,,V1.000,20010215,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,00F4,GD-ROM1/1,J,2799A10,1ST_READ.BIN
Redump,"NFL 2K1 (USA, Canada)",NFL2K1,MK-51062,,,,V1.003,20000831,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE89,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Redump,NFL 2K2 (Japan),NFL2K2,HDR-0196,,,,V1.000,20011205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,4EA8,GD-ROM1/1,J,2799A10,1ST_READ.BIN
Redump,NFL 2K2 (USA),NFL2K2,MK-51168,,,,V1.004,20010829,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,A9BF,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Redump,NFL Blitz 2000 (Europe),NFL BLITZ 2000,T-9703D-50,,,,V1.006,19991021,Europe,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,073A,GD-ROM1/1,E,0799A00,1ST_READ.BIN
Redump,NFL Blitz 2000 (USA) (Rev 1),NFL BLITZ 2000,T-9703N,,,,V2.000,19990909,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,01AD,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Redump,NFL Blitz 2000 (USA),NFL BLITZ 2000,T-9703N,,,,V1.002,19990909,USA/Canada,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,CF3D,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Redump,NFL Blitz 2001 (USA),NFL BLITZ 2001,T9712N,,,,V1.001,20000814,USA/Canada,SEGA LC-T-97,SEGA SEGAKATANA,SEGA ENTERPRISES,A11A,GD-ROM1/1,U,079B810,1ST_READ.BIN
Redump,NFL QB Club 2001 (USA),NFL QUARTERBACK CLUB 2001,T-8115N,,,,V1.001,20000718,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,F9D5,GD-ROM1/1,U,1FFFA11,0WINCEOS.BIN
Redump,NFL Quarterback Club 2000 (Europe),QUARTERBACK CLUB 2000,T8102D  50,,,,V1.001,19991114,Europe,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,01AE,GD-ROM1/1,E,07FBA11,0WINCEOS.BIN
Redump,NFL Quarterback Club 2000 (USA),QUARTERBACK CLUB 2000,T-8101N,,,,V1.030,19991115,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,EE95,GD-ROM1/1,U,1FFFA11,0WINCEOS.BIN
Redump,NHL 2K (Europe),NHL 2K,MK-5102550,,,,V1.000,20000426,Europe,BBG,SEGA SEGAKATANA,SEGA ENTERPRISES,8005,GD-ROM1/1,E,0799810,1ST_READ.BIN
Redump,NHL 2K (USA),NHL 2K,MK-51025,,,,V1.000,20000131,USA/Canada,BBG,SEGA SEGAKATANA,SEGA ENTERPRISES,C274,GD-ROM1/1,U,0799810,1ST_READ.BIN
Redump,NHL 2K2 (Japan),NHL2K2,MK-51182,,,,V1.009,20020327,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AE7E,GD-ROM1/1,J,2799A10,1ST_READ.BIN
Redump,NHL 2K2 (USA),NHL2K2,MK-51182,,,,V1.008,20020208,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,BE5F,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Redump,Nakoruru - Ano Hito kara no Okurimono (Japan),NAKORURU,T44702M,,,,V1.004,20020224,Japan/Asia,SEGA LC-T-447,SEGA SEGAKATANA,SEGA ENTERPRISES,6CE1,GD-ROM1/1,J,A199A10,1ST_READ.BIN
Redump,Namco Museum (USA),NAMCO MUSEUM,T1403N,,,,V1.010,20000623,USA/Canada,SEGA LC-T-14,SEGA SEGAKATANA,SEGA ENTERPRISES,6EFA,GD-ROM1/1,U,0019810,1ST_READ.BIN
Redump,Nanatsu no Hikan - Senritsu no Bishou (Japan),NANATSU NO HIKAN SENRITSU NO BISYOU,T7604M,,,,V1.002,19991214,Japan/Asia,SEGA LC-T-76,SEGA SEGAKATANA,SEGA ENTERPRISES,2D91,GD-ROM1/1,J,0799A00,1ST_READ.BIN
Redump,Napple Tale - Arsia in Daydream (Japan),NAPPLETALE ARSIA IN DAYDREAM,HDR-0079,,,,V1.006,20000925,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,5787,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Redump,"Neo Golden Logres (Japan) (En,Ja)",NEO GOLDEN LOGRES,T9904M,,,,V1.000,20000719,Japan/Asia,SEGA LC-T-99,SEGA SEGAKATANA,SEGA ENTERPRISES,6790,GD-ROM1/1,J,0019810,1ST_READ.BIN
Redump,Neo XYX (Europe) (Unl),,MK1014,,,,V1.000,20061202,"Japan/Asia, USA/Canada, Europe",NG:DEV.TEAM,SEGA SEGAKATANA,SEGA ENTERPRISES,F8DF,CD-ROM1/1,JUE,0001011,1ST_READ.BIN
Redump,Neppachi - 10-renchan de Las Vegas Ryokou (Japan) (Rev A),NEPPACHI,T41002M,,,,V2.000,19991106,Japan/Asia,SEGA LC-T-410,SEGA SEGAKATANA,SEGA ENTERPRISES,8E7B,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Neppachi II - CR Harenchi Gakuen (Japan),NEPPACHI2 VPACHI,T41003M,,,,V1.003,20000601,Japan/Asia,SEGA LC-T-410,SEGA SEGAKATANA,SEGA ENTERPRISES,8883,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Neppachi III - CR Dokonjou Gaeru 2 - CR Dokonjou Gaeru H (Japan),NEPPACHI3 VPACHI,T41004M,,,,V1.004,20000820,Japan/Asia,SEGA LC-T-410,SEGA SEGAKATANA,SEGA ENTERPRISES,D1D9,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Neppachi IV - CR Aa!! Hana no Ouendan 3 (Japan),NEPPACHI4,T41005M,,,,V1.001,20001109,Japan/Asia,SEGA LC-T-410,SEGA SEGAKATANA,SEGA ENTERPRISES,5935,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Neppachi V - CR Monster House (Japan),NEPPACHI5,T41006M,,,,V1.001,20001110,Japan/Asia,SEGA LC-T-410,SEGA SEGAKATANA,SEGA ENTERPRISES,21CF,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Neppachi VI - CR Otakara Tankentai (Japan),NEPPACHI6,T41007M,,,,V1.001,20010113,Japan/Asia,SEGA LC-T-410,SEGA SEGAKATANA,SEGA ENTERPRISES,F986,GD-ROM1/1,J,0799810,1ST_READ.BIN
Redump,Net Versus - Chess (Japan),NET VERSUS CHESS,T45706M,,,,V1.005,20010417,Japan/Asia,SEGA LC-T-457,SEGA SEGAKATANA,SEGA ENTERPRISES,56E6,GD-ROM1/1,J,2199810,1ST_READ.BIN
Redump,Net Versus - Gomoku Narabe to Renju (Japan),NET VERSUS GOMOKUNARABE RENJU,T45705M,,,,V1.005,20010417,Japan/Asia,SEGA LC-T-457,SEGA SEGAKATANA,SEGA ENTERPRISES,2E1C,GD-ROM1/1,J,2199810,1ST_READ.BIN
