File Name,Game Title,Product Number,Version,Release Date,Playable Regions,Maker ID,Hardware ID,H/W Vendor ID,Media ID,Media Information,Area Symbols,Peripherals,Boot Filename
Street Fighter III - 3rd Strike v1.001 (2000)(Capcom)(US)[!],STREET FIGHTER 3 3RD STRIKE,T1213N,V1.001,20000908,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,03EE,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
Street Fighter III - Double Impact v1.001 (2000)(Capcom)(US)[!],STREET FIGHTER3 DOUBLE IMPACT,T1210N,V1.001,20000427,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,671,GD-ROM1/1,U,01BBA10,1ST_READ.BIN
Street Fighter III - Double Impact v1.001 (2000)(Virgin)(PAL)[!],STREET FIGHTER3 DOUBLE IMPACT,T7006D  50,V1.001,20000223,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,28C9,GD-ROM1/1,E,01BBA10,1ST_READ.BIN
Street Fighter III 3rd Strike - Fight for the Future v1.003 (2000)(Capcom)(JP)[!],STREET FIGHTER 3 3RD STRIKE,T1209M,V1.003,20000607,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,377,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Street Fighter III W Impact v1.001 (1999)(Capcom)(JP)[!],STREET FIGHTER3 W IMPACT,T1211M,V1.001,19991106,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,7DFE,GD-ROM1/1,J,21BBA10,1ST_READ.BIN
Street Fighter Zero 3 - Saikyo-ryu Dojo for Matching Service v1.002 (2000)(Capcom)(JP)[!],STREET FIGHTER ZERO3 SAIKYO-RYU DOJO FOR MATCHING SERVICE,T1230M,V1.002,20001207,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,C42E,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Street Fighter Zero 3 - Saikyo-ryu Dojo v1.007 (1999)(Capcom)(JP)[!],STREET FIGHTER ZERO3 SAIKYO-RYU DOJO,T1203M,V1.007,19990614,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,5EB1,GD-ROM1/1,J,07BBA10,1ST_READ.BIN
Striker Pro 2000 v1.002 (2000)(Infogrames)(US)[!],STRIKER PRO 2000,T15111N,V1.002,20000331,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,723,GD-ROM1/1,U,799810,1ST_READ.BIN
Stunt GP v1.001 (2000)(EON)(PAL)(M7)[!],STUNT GP,T22904D 50,V1.001,20001201,Europe,SEGA LC-T-229,SEGA SEGAKATANA,SEGA ENTERPRISES,F3F2,GD-ROM1/1,E,079BA10,1ST_READ.BIN
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(FR)(en-fr)(Disc 1 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,CA09,GD-ROM1/2,E,8009810,1ST_READ.BIN
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(FR)(en-fr)(Disc 2 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,CA09,GD-ROM2/2,E,8009810,1ST_READ.BIN
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(M4)(Disc 1 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,CA09,GD-ROM1/2,E,8009810,1ST_READ.BIN
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(M4)(Disc 2 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,CA09,GD-ROM2/2,E,8009810,1ST_READ.BIN
Stupid Invaders v1.001 (2001)(Ubi Soft)(US)(Disc 1 of 2)[!],STUPID INVADERS,T17708N,V1.001,20010407,USA/Canada,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,375B,GD-ROM1/2,U,8009810,1ST_READ.BIN
Stupid Invaders v1.001 (2001)(Ubi Soft)(US)(Disc 2 of 2)[!],STUPID INVADERS,T17708N,V1.001,20010407,USA/Canada,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,375B,GD-ROM2/2,U,8009810,1ST_READ.BIN
Suigetsu - Mayoigokoro v1.002 (2004)(KID)(JP)(Disc 1 of 2)[!],SUIGETSU,T19725M,V1.002,20040910,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,7B91,GD-ROM1/2,J,0799A10,1ST_READ.BIN
Suigetsu - Mayoigokoro v1.002 (2004)(KID)(JP)(Disc 2 of 2)[!],SUIGETSU,T19725M,V1.002,20040910,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,7B91,GD-ROM2/2,J,0799A10,1ST_READ.BIN
Suika v1.003 (2002)(Princess Soft)(JP)[!],SUIKA,T46509M,V1.003,20020610,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,BA76,GD-ROM1/1,J,19810,1ST_READ.BIN
"Sunrise Eiyuutan v1.000 (1999)(Sunrise Interactive)(JP)[!][1M7, 1M10, 1MB1, 1MB4]",SUNRISE EIYUUTAN,T41101M,V1.000,19991020,Japan/Asia,SEGA LC-T-411,SEGA SEGAKATANA,SEGA ENTERPRISES,5D30,GD-ROM1/1,J,0799A00,1ST_READ.BIN
Sunrise Eiyuutan v1.000 (1999)(Sunrise Interactive)(JP)[!][2MM1],SUNRISE EIYUUTAN,T41101M,V1.000,19991020,Japan/Asia,SEGA LC-T-411,SEGA SEGAKATANA,SEGA ENTERPRISES,5D30,GD-ROM1/1,J,0799A00,1ST_READ.BIN
Super Euro Soccer 2000 v1.002 (2000)(Imagineer)(JP)[!],SUPER EURO SOCCER 2000,T15006M,V1.002,20000225,Japan/Asia,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,D947,GD-ROM1/1,J,07BB810,1ST_READ.BIN
Super Magnetic Neo v1.001 (2000)(Crave)(PAL)(M3)[!],SUPER MAGNETIC NEO,T40206D 50,V1.001,20000608,Europe,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,B717,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Super Magnetic Neo v1.001 (2000)(Crave)(US)[!],SUPER MAGNETIC NEO,T40206N,V1.001,20000420,USA/Canada,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,61A7,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Super Magnetic NiuNiu v1.002 (1999)(Genki)(JP)[!],SUPERMAGNETICNIUNIU,T30802M,V1.002,19991213,Japan/Asia,SEGA LC-T-308,SEGA SEGAKATANA,SEGA ENTERPRISES,4847,GD-ROM1/1,J,2799A10,1ST_READ.BIN
Super Producers - Mezase Show Biz Kai v1.001 (1999)(Hudson)(JP)[!],SUPER PRODUCERS,T14303M,V1.001,19990930,Japan/Asia,SEGA LC-T-143,SEGA SEGAKATANA,SEGA ENTERPRISES,D4EE,GD-ROM1/1,J,799811,0WINCEOS.BIN
Super Puzzle Fighter IIX for Matching Service v1.001 (2001)(Capcom)(JP)[!],SUPER PUZZLE FIGHTER2X FOR MATCHING SERVICE,T1250M,V1.001,20010424,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,7B26,GD-ROM1/1,J,21BBA10,1ST_READ.BIN
Super Robot Taisen Alpha for Dreamcast v1.016 (2001)(Banpresto)(JP)[!][1M1],SUPER ROBOT WARS ALPHA,T20602M,V1.016,20010725,Japan/Asia,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,113F,GD-ROM1/1,J,799811,0WINCEOS.BIN
Super Robot Taisen Alpha for Dreamcast v1.016 (2001)(Banpresto)(JP)[!][2MS1],SUPER ROBOT WARS ALPHA,T20602M,V1.016,20010725,Japan/Asia,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,113F,GD-ROM1/1,J,799811,0WINCEOS.BIN
"Super Robot Taisen Alpha for Dreamcast v1.016 (2001)(Banpresto)(JP)[!][5M1, 5M3]",SUPER ROBOT WARS ALPHA,T20602M,V1.016,20010725,Japan/Asia,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,113F,GD-ROM1/1,J,799811,0WINCEOS.BIN
Super Runabout - San Francisco Edition v1.000 (2001)(Climax Entertainment)(JP)[!],SUPER RUNABOUT SAN FRANCISCO EDITION,T22102M,V1.000,20010414,Japan/Asia,SEGA LC-T-221,SEGA SEGAKATANA,SEGA ENTERPRISES,700,GD-ROM1/1,J,0799A11,0WINCEOS.BIN
Super Runabout - San Francisco Edition v1.005 (2000)(Interplay)(US)[!],SUPER RUNABOUT,T12509N,V1.005,20001001,USA/Canada,SEGA LC-T-125,SEGA SEGAKATANA,SEGA ENTERPRISES,A394,GD-ROM1/1,U,0799A11,0WINCEOS.BIN
Super Runabout v1.002 (2000)(Virgin)(PAL)[!],SUPER RUNABOUT,T7014D  50,V1.002,20001103,Europe,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,5B23,GD-ROM1/1,E,0799A11,0WINCEOS.BIN
Super Runabout v1.003 (2000)(Climax Entertainment)(JP)[!],SUPER RUNABOUT,T22101M,V1.003,20000420,Japan/Asia,SEGA LC-T-221,SEGA SEGAKATANA,SEGA ENTERPRISES,369B,GD-ROM1/1,J,0799A11,0WINCEOS.BIN
Super Runabout v2.001 (2000)(Climax Entertainment)(JP)[!],SUPER RUNABOUT,T22101M,V2.001,20000516,Japan/Asia,SEGA LC-T-221,SEGA SEGAKATANA,SEGA ENTERPRISES,F80B,GD-ROM1/1,J,0799A11,0WINCEOS.BIN
Super Speed Racing v1.004 (1999)(Sega)(JP)[!],SUPER SPEED RACING,HDR-0013,V1.004,19990301,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EBE2,GD-ROM1/1,J,799810,1ST_READ.BIN
Super Street Fighter IIX for Matching Service - Grand Master Challenge v1.001 (2000)(Capcom)(JP)[!],SUPER STREET FIGHTER 2X FOR MATCHING SERVICE,T1236M,V1.001,20001113,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,FF73,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
Surf Rocket Racers v1.000 (2000)(Crave - Ubi Soft)(PAL)[!],SURF ROCKET RACERS,T17721D 50,V1.000,20001104,Europe,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,8DE7,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Surf Rocket Racers v1.000 (2000)(Crave)(US)[!],SURF ROCKET RACERS,T40216N,V1.000,20001104,USA/Canada,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,72F3,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Suzuki ALSTARE Extreme Racing v1.000 (1999)(Ubi Soft)(PAL)(M5)[!],SUZUKI ALSTARE EXTREME RACING,T17703D 50,V1.000,19991015,Europe,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,2BBE,GD-ROM1/1,E,799810,1ST_READ.BIN
Suzuki ALSTARE Extreme Racing v1.000 (1999)(Ubi Soft)(US)[!],SUZUKI ALSTARE EXTREME RACING,T17703N,V1.000,19991015,USA/Canada,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,FD0E,GD-ROM1/1,U,799810,1ST_READ.BIN
Sweet Season v1.000 (2003)(Takuyo)(JP)[!],SWEET SEASON,T37911M,V1.000,20030915,Japan/Asia,SEGA LC-T-379,SEGA SEGAKATANA,SEGA ENTERPRISES,26EF,GD-ROM1/1,J,199811,0WINCEOS.BIN
Sword of the Berserk - Guts' Rage v1.000 (2000)(Eidos)(US)[!],SWORD OF THE BERSERK GUTS RAGE,T-36805N,V1.000,20000221,USA/Canada,SEGA-LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,7BB0,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Sword of the Berserk - Guts' Rage v1.002 (2000)(Eidos)(PAL)[!],SWORD OF THE BERSERK GUTS RAGE,T36807D 05,V1.002,20000308,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,FB10,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Sydney 2000 v1.000 (2000)(Eidos)(PAL)(DE)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 18,V1.000,20000730,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,9AE0,GD-ROM1/1,E,07D9A00,1ST_READ.BIN
Sydney 2000 v1.000 (2000)(Eidos)(PAL)(FR)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 09,V1.000,20000730,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,6552,GD-ROM1/1,E,07D9A00,1ST_READ.BIN
Sydney 2000 v1.000 (2000)(Eidos)(PAL)(IT)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 13,V1.000,20000730,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,D1CF,GD-ROM1/1,E,07D9A00,1ST_READ.BIN
Sydney 2000 v1.000 (2000)(Eidos)(PAL)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 05,V1.000,20000730,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,3739,GD-ROM1/1,E,07D9A00,1ST_READ.BIN
Sydney 2000 v1.000 (2000)(Eidos)(US)[!],SYDNEY 2000,T36808N,V1.000,20000801,USA/Canada,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,D090,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Sydney 2000 v1.001 (2000)(Eidos)(PAL)(AU)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 03,V1.001,20000730,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,863D,GD-ROM1/1,E,07D9A00,1ST_READ.BIN
Sydney 2000 v1.001 (2000)(Eidos)(PAL)(ES)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 06,V1.001,20000730,Europe,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,FF9A,GD-ROM1/1,E,07D9A00,1ST_READ.BIN
Sydney 2000 v1.002 (2000)(Capcom)(JP)[!],SYDNEY2000,T1237M,V1.002,20000924,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,CC65,GD-ROM1/1,J,079B810,1ST_READ.BIN
Taisen Net Gimmick - Capcom & Psikyo All Stars v1.002 (2001)(Capcom)(JP)[!][1M1],NET GIMMICK,T1248M,V1.002,20010530,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,158E,GD-ROM1/1,J,2199A10,1ST_READ.BIN
Taisen Net Gimmick - Capcom & Psikyo All Stars v1.002 (2001)(Capcom)(JP)[!][2MM1],NET GIMMICK,T1248M,V1.002,20010530,Japan/Asia,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,158E,GD-ROM1/1,J,2199A10,1ST_READ.BIN
Tako no Marine v1.002 (2002)(Microcabin)(JP)[!],TAKO NO MARINE,T5204M,V1.002,20020316,Japan/Asia,SEGA LC-T-52,SEGA SEGAKATANA,SEGA ENTERPRISES,9DED,GD-ROM1/1,J,799810,1ST_READ.BIN
Tamakyuu v1.000 (2003)(NEC InterChannel)(JP)[!][AKA Tama-cue],TAMACUE,T20133M,V1.000,20031209,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,5516,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Tanaka Torahiko no Urutoraryu Shougi - Ihisha Anaguma-hen v1.006 (1999)(Arc System Works)(JP)[!],TANAKATORAHIKO NO URUTORARYUUSYOUGI IBISYAANAGUMAHEN,T22001M,V1.006,19990917,Japan/Asia,SEGA LC-T-220,SEGA SEGAKATANA,SEGA ENTERPRISES,235D,GD-ROM1/1,J,199800,1ST_READ.BIN
Tantei Shinshi Dash! v1.008 (2000)(Abel)(JP)[!],TANTEISHINSHIDASH,T44401M,V1.008,20001118,Japan/Asia,SEGA LC-T-444,SEGA SEGAKATANA,SEGA ENTERPRISES,1A32,GD-ROM1/1,J,799810,1ST_READ.BIN
Tantei Shinshi Dash! v2.000 (2000)(Abel)(JP)[!],TANTEISHINSHIDASH,T44401M,V2.000,20001128,Japan/Asia,SEGA LC-T-444,SEGA SEGAKATANA,SEGA ENTERPRISES,7500000000,GD-ROM1/1,J,799810,1ST_READ.BIN
Taxi 2 - Le Jeu v1.000 (2000)(Ubi Soft)(PAL)(FR)[!],TAXI2,TAXI2,V1.000,20000904,Europe,BLUE SPHERE,SEGA SEGAKATANA,SEGA ENTERPRISES,9577,GD-ROM1/1,E,799811,0WINCEOS.BIN
Tech Romancer v1.001 (2000)(Capcom)(US)[!],TECH ROMANCER,T1208N,V1.001,20000327,USA/Canada,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,58BA,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
Tech Romancer v1.002 (2000)(Virgin)(PAL)[!],TECH ROMANCER,T7009D50,V1.002,20000511,Europe,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,4C20,GD-ROM1/1,E,07BBA10,1ST_READ.BIN
Tee Off v1.001 (1999)(Acclaim)(US)[!][2S],TEE OFF,T8108N,V1.001,19991219,USA/Canada,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,5CA0,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Tee Off v1.001 (1999)(Acclaim)(US)[!][3S],TEE OFF,T8108N,V1.001,19991219,USA/Canada,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,5CA0,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Tee Off v1.001 (1999)(Acclaim)(US)[!][4S],TEE OFF,T8108N,V1.001,19991219,USA/Canada,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,5CA0,GD-ROM1/1,U,0799A00,1ST_READ.BIN
Tee Off v1.002 (2000)(Acclaim)(PAL)[!],TEE OFF,T8108D  50,V1.002,20000207,Europe,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,2C8F,GD-ROM1/1,E,0799A00,1ST_READ.BIN
Tennis 2K2 v1.003 (2001)(Sega)(US)(M5)[!],TENNIS 2K2,MK-51186,V1.003,20011009,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,93DB,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
Tennis 2K2 v1.009 (2001)(Sega)(US)(M5)[!],TENNIS 2K2,MK-51186,V1.009,20011017,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,3291,GD-ROM1/1,U,07BBA10,1ST_READ.BIN
"Tenohira wo, Taiyou ni v1.000 (2004)(Princess Soft)(JP)[!]",TENOHIRA,T46516M,V1.000,20040117,Japan/Asia,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,253,GD-ROM1/1,J,199810,1ST_READ.BIN
Tentama - 1st Sunny Side v1.000 (2001)(KID)(JP)[!],TENTAMA -1ST SUNNY SIDE-,T19710M,V1.000,20010910,Japan/Asia,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,D742,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Test Drive 6 v1.000 (1999)(Infogrames)(US)[!],TEST DRIVE 6,T15102N,V1.000,19991118,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,5CEE,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Test Drive Le Mans v1.000 (2000)(Infogrames)(US)(M3)[!],TEST DRIVE LE MANS,T15123N,V1.000,20000912,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,824D,GD-ROM1/1,U,0181A10,1ST_READ.BIN
Test Drive V-Rally v1.001 (2000)(Infogrames)(US)(M3)[!],TEST DRIVE V-RALLY,T15110N,V1.001,20000824,USA/Canada,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,EF09,GD-ROM1/1,U,2799A10,1ST_READ.BIN
Tetris 4D v1.005 (1998)(Bullet-Proof)(JP)(en)[!],TETRIS 4D,T20801M,V1.005,19981125,Japan/Asia,SEGA LC-T-208,SEGA SEGAKATANA,SEGA ENTERPRISES,EEA6,GD-ROM1/1,J,99010,1ST_READ.BIN
TimeStalkers v1.002 (2000)(Sega)(US)[!],TIME STALKERS,MK-51011,V1.002,20000305,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,CF16,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TimeStalkers v1.003 (2000)(Sega)(PAL)(M4)[!],TIME STALKERS,MK-5101153,V1.003,20000920,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,45C4,GD-ROM1/1,E,0619A10,1ST_READ.BIN
TNN Motorsports Hardcore Heat v1.001 (1999)(ASC Games)(US)[!],TNN MOTORSPORTS HARDCORE HEAT,T0000M,V1.001,19990813,USA/Canada,SEGA LC-T-00,SEGA SEGAKATANA,SEGA ENTERPRISES,63D6,GD-ROM1/1,U,799800,1ST_READ.BIN
Tokusatsu Bouken Katsugeki - Super Hero Retsuden v1.005 (2000)(Banpresto)(JP)[!],TOKUSATSUBOUKENKATSUGEKI SUPERHERO RETSUDEN,T20601M,V1.005,20000702,Japan/Asia,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,6A97,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Tokyo Bus Guide v1.003 (1999)(Fortyfive)(JP)[!],TOKYO BUS GUIDE,T35402M,V1.003,19991124,Japan/Asia,SEGA LC-T-354,SEGA SEGAKATANA,SEGA ENTERPRISES,D055,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Tokyo Bus Guide v2.000 (2000)(Fortyfive)(JP)[!],TOKYO BUS GUIDE,T35402M,V2.000,20000106,Japan/Asia,SEGA LC-T-354,SEGA SEGAKATANA,SEGA ENTERPRISES,0EE4,GD-ROM1/1,J,0799A10,1ST_READ.BIN
Tokyo Highway Challenge 2 v1.001 (2000)(Crave - Ubi Soft)(PAL)[!],TOKYO HIGHWAY CHALLENGE 2,T40210D 50,V1.001,20000914,Europe,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,4596,GD-ROM1/1,E,0799A10,1ST_READ.BIN
Tokyo Highway Challenge v1.001 (1999)(Crave)(PAL)[!],TOKYO HIGHWAY CHALLENGE,T40201D 50,V1.001,19990819,Europe,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,9EAA,GD-ROM1/1,E,0199B00,1ST_READ.BIN
Tokyo Xtreme Racer 2 v1.002 (2000)(Crave)(US)[!],TOKYO XTREME RACER 2,T40211N,V1.002,20000912,USA/Canada,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,7B0C,GD-ROM1/1,U,0799A10,1ST_READ.BIN
Tokyo Xtreme Racer v1.001 (1999)(Crave)(US)[!],TOKYO XTREME RACER,T40202N,V1.001,19990818,USA/Canada,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,30,GD-ROM1/1,U,0799B10,1ST_READ.BIN
Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations v1.000 (2001)(Red Storm - Swing!)(PAL)(DE)[!],ROGUE SPEAR,T-45002D18,V1.000,20010401,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,F268,GD-ROM1/1,E,A7BFA10,1ST_READ.BIN
Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations v1.001 (2001)(Red Storm - Swing!)(PAL)(FR)[!],ROGUE SPEAR,T-45002D09,V1.001,20010501,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,1DFB,GD-ROM1/1,E,A7BFA10,1ST_READ.BIN
Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations v1.001 (2001)(Red Storm - Swing!)(PAL)[!],ROGUE SPEAR,T45002D-05,V1.001,20010401,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,8578,GD-ROM1/1,E,A7BFA10,1ST_READ.BIN
Tom Clancy's Rainbow Six - Rogue Spear v1.002 (2000)(Majesco - Red Storm)(US)[!],ROGUESPEAR,T40402N,V1.002,20001112,USA/Canada,SEGA LC-T-404,SEGA SEGAKATANA,SEGA ENTERPRISES,8FE8,GD-ROM1/1,U,A799A10,1ST_READ.BIN
Tom Clancy's Rainbow Six incl. Eagle Watch Missions v1.001 (2000)(Red Storm - Swing!)(PAL)(DE)[!],TOM CLANCYS RAINBOW SIX,T-45001D18,V1.001,20001121,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,5386,GD-ROM1/1,E,0799A01,0WINCEOS.BIN
Tom Clancy's Rainbow Six incl. Eagle Watch Missions v1.002 (2000)(Red Storm - Swing!)(PAL)(FR)[!],TOM CLANCYS RAINBOW SIX,T-45001D09,V1.002,20001122,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,9C57,GD-ROM1/1,E,0799A01,0WINCEOS.BIN
Tom Clancy's Rainbow Six incl. Eagle Watch Missions v1.002 (2000)(Red Storm - Swing!)(PAL)[!],TOM CLANCYS RAINBOW SIX,T-45001D05,V1.002,20001121,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,CE3C,GD-ROM1/1,E,0799A01,0WINCEOS.BIN
Tom Clancy's Rainbow Six v1.004 (2000)(Majesco - Red Storm)(US)[!],RAINBOW SIX,T40401N,V1.004,20000428,USA/Canada,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,97D4,GD-ROM1/1,U,0799A01,0WINCEOS.BIN
Tomb Raider - Die Chronik v1.001 (2000)(Eidos)(PAL)(DE)[!],TOMB RAIDER CHRONICLES,T36815D18,V1.001,20001116,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,E736,GD-ROM1/1,E,0799A11,0WINCEOS.BIN
Tomb Raider - La Revelation Finale v1.000 (2000)(Eidos)(PAL)(FR)[!],TOMB RAIDER THE LAST REVELATION,T36804D05,V1.000,20000324,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,916C,GD-ROM1/1,E,799811,0WINCEOS.BIN
Tomb Raider - Sur les Traces de Lara Croft v1.001 (2000)(Eidos)(PAL)(FR)[!],TOMB RAIDER CHRONICLES,T36815D09,V1.001,20001116,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,4BC6,GD-ROM1/1,E,0799A11,0WINCEOS.BIN
Tomb Raider - The Last Revelation v1.000 (2000)(Eidos)(PAL)(ES)[!],TOMB RAIDER THE LAST REVELATION,T36804D05,V1.000,20000324,Europe,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,916C,GD-ROM1/1,E,799811,0WINCEOS.BIN
